"X" "CID" "maxlatency" "mean_latency" "mean_time_retrieve" "mean_time_compute" "time_add_IPFS" "mean_time_pubsub" "numUpdates" "numberPeers" "numberPeerUpdating" "System"
"4415" 96 "QmZobQn8WpRwwnzbzuLQLDbmpNyDhoMRYJAtMAWZ7Sh6gF" 250 165.34693877551 37380671.4693878 59195.1836734694 125410705 2496367.12244898 100 "50" "1" "IM-CRDT"
"4416" 97 "QmZRgq9Jhh4Kr8vzXsg7LqYDWApPBdNo91qknvhXWWXd3T" 1669 190.612244897959 35613723.122449 67968.6530612245 118688301 36242252.122449 100 "50" "1" "IM-CRDT"
"4417" 98 "QmZSkpY6eJCQEfKKgUEtwSkmjaGJYf3rig7hF3C5ayN1Ni" 247 154.040816326531 38265873.5918367 61655.7346938776 117439643 -1726356 100 "50" "1" "IM-CRDT"
"4418" 99 "QmZy5rTGoVHdNXpQKwe9Pv7DDRwjdZmr9tBQpkh7z7qSdB" 284 198.489795918367 39031332.2040816 61509.1224489796 158618556 778398.591836737 100 "50" "1" "IM-CRDT"
"4419" 100 "QmZZAZXDhZ7CXX4V2AeoW5RVSNHUqYjjJcgbJUbjR4bC3n" 299 206.755102040816 37926790.3877551 62755.4489795918 168574380 191176.204081629 100 "50" "1" "IM-CRDT"
"4420" 1 "Qma338tTzfFBdRQM7cKY46VEwBGfv4B9SW7bJ5bduTWLNs" 311 147.224489795918 38350562.1020408 59914.1836734694 108764405 49608.5102040817 1000 "50" "1" "IM-CRDT"
"4421" 2 "Qma4ZZTPn7j7WKAWy9mq9RxUaM4UCT1ak7zZRrEArehodz" 270 165.816326530612 38979497.4081633 62294.612244898 125320135 1454399.51020408 1000 "50" "1" "IM-CRDT"
"4422" 3 "Qma7Cwmw1oNJ2JkFFDT4CTPtE29A1NzLH6XiPb2kA9rgSK" 258 175.142857142857 38704371.0816327 61545.7346938776 135630280 746660.326530612 1000 "50" "1" "IM-CRDT"
"4423" 4 "QmaaLi654yDY3e1Xf9f7QQnHGuSsAHUt6LajpFdrwJqRPF" 259 165.897959183673 38363309.8367347 58193.9183673469 126263414 1213041.42857143 1000 "50" "1" "IM-CRDT"
"4424" 5 "QmaaxA3rWGmpfrUSzhxCaUGTyV5eC11KEsZf6Gi9q6RfXF" 267 184.183673469388 40993931.9183673 61127.5306122449 143033696 94918.0204081649 1000 "50" "1" "IM-CRDT"
"4425" 6 "Qmab4SmhHBSfkUqUwjrfNWUUVXdHPBxTrwabM23oKJPgem" 258 149.122448979592 38710322.6122449 57923.2857142857 109354089 1000114.08163265 1000 "50" "1" "IM-CRDT"
"4426" 7 "QmaiZ5f4aqvvzoM5g5DAFZgjdji4ZZfF5J2RpjBLsmgXJY" 258 166.979591836735 37687962.5918367 56920.9183673469 127088115 2146593.32653061 1000 "50" "1" "IM-CRDT"
"4427" 8 "QmaJJ4gfdm3rLRjbw4kDLuvjVq7HQkB83CmrA4g8PoXmtY" 347 177.34693877551 40118546.5102041 59179.9387755102 135373852 1795360.32653061 1000 "50" "1" "IM-CRDT"
"4428" 9 "QmamMfBomqmDAriJ3pdxSxBKU2DCrGAWex9SHHdsTREj5e" 288 192.591836734694 40650491.5714286 59392.2040816327 151088761 793191.959183674 1000 "50" "1" "IM-CRDT"
"4429" 10 "QmaoMwtuaUMueeZZ8Eta6DBeDyzBDrMsrX2FatQ4RYrwRs" 271 156.673469387755 37236260.3877551 61316.8979591837 117635218 1740674.10204081 1000 "50" "1" "IM-CRDT"
"4430" 11 "QmaPhLRFZrjZBMSviYWv3bCUbSKdecvP5CQd8fjHamfrSG" 290 167.65306122449 41334202.6530612 58226 126121837 138795.571428571 1000 "50" "1" "IM-CRDT"
"4431" 12 "QmaTgktNpZX231TGfekUVQnKmEFnUBnfRLtREN7JFAD4AN" 274 160.163265306122 41855774.7346939 59519.8367346939 118375950 -127979.265306124 1000 "50" "1" "IM-CRDT"
"4432" 13 "QmatPQneecDJwBtXyXMhSK2FxMMLVswmrNTXVQPe4aXjWV" 303 217.122448979592 40691034.4897959 61092.1428571429 176580923 -210600.653061225 1000 "50" "1" "IM-CRDT"
"4433" 14 "QmaU2fFw2Q1kGpoKgcektJLBtKsMLfg2DiusBGNvrGVeJN" 261 173.795918367347 38912237.244898 56869.8979591837 134765290 61521.2244897967 1000 "50" "1" "IM-CRDT"
"4434" 15 "QmaunpHAdQ6giQDZKqffHVPfqXUncvyqBNSdg6kWiS8CZG" 3230 393.30612244898 35993976.7142857 64895.612244898 142891485 214355765.122449 1000 "50" "1" "IM-CRDT"
"4435" 16 "QmaW9V75MsaKFURa2ubceX4kHk3NaSRkTkHoituih21JFz" 318 182.979591836735 39078123.1428571 62231.4897959184 143102109 737128.20408163 1000 "50" "1" "IM-CRDT"
"4436" 17 "QmaX7LWFH2YzKWeCwoXzDByEBJCbqY1r2SVZiNRUgQkbzz" 412 236.673469387755 43274769.0612245 59801.612244898 192755853 583045.714285717 1000 "50" "1" "IM-CRDT"
"4437" 18 "Qmb1gv2SVTwG7k9ibHSt7xc3ywvGdune9WchWz8fqnNCAT" 296 192.897959183673 39928995.7142857 60321.2857142857 151654047 1254595.18367347 1000 "50" "1" "IM-CRDT"
"4438" 19 "Qmb71hT3cyQL99jRkmGMT8deYci7YF7NjG7gKXzLj5TBaa" 271 191.122448979592 37697752.8571429 59645.5102040816 151502991 1862059.6122449 1000 "50" "1" "IM-CRDT"
"4439" 20 "Qmb8k8tNyKvyMJN7bNJKGfM91Sk8jDLdDWqmZ9e5RWnRD2" 307 169.836734693878 42263840.5918367 59522.9591836735 126188244 1325127.14285714 1000 "50" "1" "IM-CRDT"
"4440" 21 "Qmb9FqkZXfETXm35UuSFYBsj5iq8qi86gi2VcYHTYNkW8C" 340 243.510204081633 40342401.3673469 58937.4897959184 201135919 1972946.2244898 1000 "50" "1" "IM-CRDT"
"4441" 22 "Qmb9hhTXRbVdemnbog75b77XDv2nx2PTmANS24KjEKnfGj" 292 166.816326530612 38776949.9591837 59772.7142857143 126061474 1918129.85714286 1000 "50" "1" "IM-CRDT"
"4442" 23 "Qmb9tci82t9E2U1gQJUggpwkUvk2pyYQvDRXRV6RGbygg6" 292 167.530612244898 40257602.5102041 59455.8367346939 126943987 269566.897959185 1000 "50" "1" "IM-CRDT"
"4443" 24 "Qmbb49Z9HJN6soSYrg7UPSmooi4jcPscyagk2rFptnTgvF" 313 168.408163265306 41806962.5918367 59688.0204081633 125993670 547842.653061224 1000 "50" "1" "IM-CRDT"
"4444" 25 "QmbBPQGCBqV2QCtT5hWn9Bm5sHyFDibqQSDLsqx1fEZHg9" 258 160.530612244898 40672856.122449 61607.1632653061 118165883 1630265.95918367 1000 "50" "1" "IM-CRDT"
"4445" 26 "QmbdDBrToai9T9RaQdUMFRdo3e75vDWdaTNuCZn1darkEg" 261 167.632653061224 39348705.2244898 58695.0816326531 126569351 1655901.75510204 1000 "50" "1" "IM-CRDT"
"4446" 27 "QmbFc4N6Xvo3wjV1z6okUknFCDPKZTNdnqiALPpwucs1ib" 278 167.367346938776 39446099.1836735 58765.1020408163 127238831 623651.653061224 1000 "50" "1" "IM-CRDT"
"4447" 28 "QmbiuVeNeEJsD3WvceVsEcdRVwiAbz3T3VxEV7pS8QaUYp" 314 186.938775510204 41771178.3877551 59833.2857142857 143107230 2000533.83673469 1000 "50" "1" "IM-CRDT"
"4448" 29 "QmbiWmBzszGUTS7edPePmF3qEU8ufccANsHQtZVMwCMQv1" 311 207.69387755102 38412917.3265306 57667.7755102041 168143511 1079781.44897959 1000 "50" "1" "IM-CRDT"
"4449" 30 "Qmbjg6eLKXLk2HhTtYma9NkYfCxwJdiApstV5LudXQ1WKo" 330 189.65306122449 44610465.5510204 61788.5918367347 142876676 2104131.08163265 1000 "50" "1" "IM-CRDT"
"4450" 31 "QmbrLCTPbYVSheMoas9TvCxnQoC3n2mTLTaDWFG2ZCtm9h" 270 166.102040816327 37851503.3673469 59434.5102040816 126650149 1540953.93877551 1000 "50" "1" "IM-CRDT"
"4451" 32 "QmbrxtFYhhFj6n7gbSQo8zvAu8uJH7NrGY5RFuuY76ABzB" 328 201.673469387755 40513598.0612245 60325.6530612245 159373238 1726307.67346939 1000 "50" "1" "IM-CRDT"
"4452" 33 "QmbskehcejByM4ixBZPuLYjW5RARAGKJ1VKHzXURtYPNB5" 300 195.551020408163 42381865.0612245 58461.8163265306 150686036 2424657.53061225 1000 "50" "1" "IM-CRDT"
"4453" 34 "QmbstHDK8cSz8umWpoB9GuEaABbumz9LCX4PvperRHbbak" 9091 1910.26530612245 90623608.8163265 60931.7959183673 126425242 1693155523.5102 1000 "50" "1" "IM-CRDT"
"4454" 35 "QmbsxgepaUXVWFkmu6xCgSgwwNgczuh1YcbSDaq2Z8g1Vi" 315 203.408163265306 41408472.7346939 57026.9387755102 159697154 2245509.59183674 1000 "50" "1" "IM-CRDT"
"4455" 36 "QmbUX9ywVj7ZFLBDRRHGpHaKwY2ZtMFKjdESm43chTM5T1" 332 242.285714285714 40352989.5306122 58758.3673469388 201244865 629101.387755102 1000 "50" "1" "IM-CRDT"
"4456" 37 "QmbV2oV4Y3gNf9H15ZfwmUPUuVb8qvCDs2nUxQYkRfs4U5" 273 181 37838579.8979592 57971.1428571429 142001309 1102139.95918367 1000 "50" "1" "IM-CRDT"
"4457" 38 "QmbvNdNtLT6UYdwwREdi8BVcjSyTSsns54awYCK5WUWyQY" 317 209.530612244898 38385057.6530612 57291.2244897959 168923057 2165206.36734694 1000 "50" "1" "IM-CRDT"
"4458" 39 "QmbyEwGTW1gBGL11VSwtNwdqnWinr8TvWsvAoNY7whHfwn" 258 170.102040816327 43224293.9183673 60305.7959183673 126401126 416315.102040817 1000 "50" "1" "IM-CRDT"
"4459" 40 "Qmc4puQ5mrADUtpAr4hLtuKLDk2PgRcdtry2dwiU1wUU1N" 313 216.224489795918 39011828.3673469 59580.8979591837 176292218 860862.530612249 1000 "50" "1" "IM-CRDT"
"4460" 41 "Qmc629GguVWwF4GGADyKTqqni11yZLWamn5QtWPCKiLtFZ" 292 218.65306122449 39994802.1020408 64070.612244898 176432254 2161934.51020408 1000 "50" "1" "IM-CRDT"
"4461" 42 "Qmc68g2r1rzCS61PJ1qbNsdjFyPFCyhm2GRPK8aLaydrd3" 255 166.836734693878 39742691.4285714 58322.3673469388 126575439 460281.897959183 1000 "50" "1" "IM-CRDT"
"4462" 43 "QmcbFPWKBKQiR76WgtbUqae8iWDwTULoEJpnTRtiqSPVWR" 319 183.510204081633 40375144.3061225 59621.7755102041 142611535 463902.999999998 1000 "50" "1" "IM-CRDT"
"4463" 44 "QmcELQPq4BM8zEWvqJNShJuMEfzB8UAWvxMR2YvkKeyJsv" 257 165.65306122449 37558452.1632653 62163.4489795918 126235265 1797180.6122449 1000 "50" "1" "IM-CRDT"
"4464" 45 "QmcEqh48cXrMqWLbedMWyGeoL5EKymARAX2zCiDqLkRQGP" 324 233.673469387755 39661956.9387755 62948.7959183673 193335868 612695.653061225 1000 "50" "1" "IM-CRDT"
"4465" 46 "QmciT4bQKKUiCtcocBy91NHXb6Zd54J2QybjmgvZMmE7A7" 248 157.877551020408 38393409.1428571 60253.4285714286 117479572 1944316.44897959 1000 "50" "1" "IM-CRDT"
"4466" 47 "Qmcj6NuSwsrNWXf5aNeJMyaQYeUAuaJyBCpFsijvYoAfUS" 281 187.632653061224 42334690.2857143 60147.7142857143 142781875 2455940.06122449 1000 "50" "1" "IM-CRDT"
"4467" 48 "QmcPQWnHGfecESodR2mHnSPAmWfixkjxeW6a8nY6Qdiu49" 324 207.755102040816 39209429.0204082 57887.8979591837 167677518 810267.122448983 1000 "50" "1" "IM-CRDT"
"4468" 49 "QmcSsGYjUjXh82TDJRHH5TzDp9hmsmhJHNiLBLTbHjvKfS" 372 225.755102040816 38886434.5306122 60539.2040816327 185035525 1772603.30612244 1000 "50" "1" "IM-CRDT"
"4469" 50 "QmcvjfLDffNrH5AuFPQkLQp72jY7T63RcjkihrNKKQKjMv" 315 225.877551020408 39774687.8367347 60592.1632653061 184073668 1968603.02040816 1000 "50" "1" "IM-CRDT"
"4470" 51 "QmcXNBbpU1YGrS5DfBkXxrBVoSSTeRZJG5resapguvv4ho" 265 172.734693877551 36352039.7142857 60076.9387755102 134524602 1797975.22448979 1000 "50" "1" "IM-CRDT"
"4471" 52 "QmcySrq7bpbWJDfLfXthaxDMKzb5fTa18k1ZhsujkaNZTt" 10238 2545.18367346939 181130715.530612 68219.6734693878 146429006 2217555732.26531 1000 "50" "1" "IM-CRDT"
"4472" 53 "QmcyXi6fmMVBJZCXiAhat6hZDzA1h6TfWVz9CukVF1Z4MC" 301 213.489795918367 43965638.4897959 55884.8571428571 167495359 1972913.57142857 1000 "50" "1" "IM-CRDT"
"4473" 54 "Qmd1xFfnCuHQbTLx4rUxkw4e2Bc5KF2FQuqnJCzUswWhpa" 262 158.734693877551 38295780.6530612 58965.4897959184 118634096 1745851.73469388 1000 "50" "1" "IM-CRDT"
"4474" 55 "Qmd7Aj4aEDc27oeQZZ6d1PUj7ehMcTXGNARZboy6rjdNGj" 327 206.734693877551 41829758.122449 65682.9387755102 164703025 136227.816326532 1000 "50" "1" "IM-CRDT"
"4475" 56 "QmdbKUq1TbZLYaa7FKaXEYbyK6adBMsb6oTgHsu3apmxmi" 313 207.857142857143 38313363.4081633 59651.9183673469 168098977 1385150.53061224 1000 "50" "1" "IM-CRDT"
"4476" 57 "QmdCeG1xmY92mJqeCqAHZfSHDK7xJthQv7V27wQQNECamj" 275 185.34693877551 40499998.1428571 61188.8163265306 143056928 1728823.81632653 1000 "50" "1" "IM-CRDT"
"4477" 58 "QmdGodbnS6Mo6zaZhkQxvxETTCVWX4h1ETjrZxX6yiccmH" 242 153.285714285714 41339637.3877551 59732.2653061224 109501928 2384416.63265306 1000 "50" "1" "IM-CRDT"
"4478" 59 "QmdkAW9FjS31jY9spdjVDYd9fFU7bDqeFXUB598hakzvfx" 288 184.326530612245 40489702.0612245 58044.693877551 143041812 736971.857142859 1000 "50" "1" "IM-CRDT"
"4479" 60 "QmdmZjeA375DAwyQUmjy3GjSzLfRrhzA7ZXWyvA9hPUx7q" 234 150.918367346939 39907605.5510204 59844.5102040816 109433640 1517277.28571429 1000 "50" "1" "IM-CRDT"
"4480" 61 "QmdpdcHu2JJUiTCvqitZYRQ71NWH2A4ZCM7xaNzYo6GdkP" 323 190.897959183673 38771975.4489796 58819.8163265306 151709929 357234.918367347 1000 "50" "1" "IM-CRDT"
"4481" 62 "QmdtEkcLDQkWDgy6fByS8GahVGR7k4XfxNay9se1e6cGfB" 245 166.408163265306 37363771.2244898 62870.387755102 126763870 2217651.65306122 1000 "50" "1" "IM-CRDT"
"4482" 63 "QmdUcWKMeQxMNhwhg2goJJ6u4C4FfphJBoibCra9XAsL7K" 278 176.183673469388 39288894.2653061 57491.8367346939 134784436 2052851.36734694 1000 "50" "1" "IM-CRDT"
"4483" 64 "QmdWLgADYzhfYc813AzsnTVVcShwV6E269zmTDeeYCc5RB" 1078 222.510204081633 40751830.0408163 65961.1020408163 150869270 30823142.9387755 1000 "50" "1" "IM-CRDT"
"4484" 65 "QmdwmMza8HRg4NWeJN7JkDQ5wD6XaqmnTM5rosZq2SWRpU" 291 149.979591836735 39077316.244898 59856.0408163265 109329814 1512605.55102041 1000 "50" "1" "IM-CRDT"
"4485" 66 "Qmdwoc5qTx4PPA7sqEBR3QsdtAFgtWU4r8w3ihRFzMrXGY" 212 147.979591836735 37954533.3061225 60466.9387755102 108922986 1041605.59183673 1000 "50" "1" "IM-CRDT"
"4486" 67 "Qmdx3mAEYyLHGgEgXrkVdf8vJhw9BZUd86iotBmk6TiDqg" 279 191.510204081633 38764576.4693878 60766.1020408163 150808927 1875934.51020408 1000 "50" "1" "IM-CRDT"
"4487" 68 "QmeAMGXsMn2uJpnoj9EAHXPi4VLD39C99tMpzJGf6M98M9" 329 192.795918367347 39617488.5714286 60609 150600047 2517773.79591837 1000 "50" "1" "IM-CRDT"
"4488" 69 "QmeBAVhptWUhn11Q4PaxzBRxvsi7CNpiuM5tZnmCEm3ckH" 265 159.102040816327 39857192.4693878 56902.7755102041 118245801 942144.571428573 1000 "50" "1" "IM-CRDT"
"4489" 70 "QmePX19vRwkoec1JjktMEzgdbyFm1JyK2LEf7z7tSbWv25" 298 171.163265306122 42111243.2040816 57627.3673469388 127057770 1936624.73469388 1000 "50" "1" "IM-CRDT"
"4490" 71 "Qmes7sEyC6QBHHoarfkSz4Nu3GK3hAFw4tonos8HzGp5jh" 259 165.755102040816 37726768.9591837 55252.5306122449 125848070 2125010.55102041 1000 "50" "1" "IM-CRDT"
"4491" 72 "QmevD5iU9Qb7kriEdbLWRbTtTQcFCBJWgfdmLfdq4HK4Au" 268 183.183673469388 39157415.3469388 57768.9183673469 142995992 972497.204081633 1000 "50" "1" "IM-CRDT"
"4492" 73 "QmeVKwjR2o5koDYqtAuaBSmPhRLwjnvZJC12vdgwELJBg6" 259 152.959183673469 41478478.7959184 55572.1632653061 110035049 1390083.71428571 1000 "50" "1" "IM-CRDT"
"4493" 74 "Qmf2KNEL3wR7t4BQFjJ8fuAMQuoi2hxtNu57G927qcba5t" 301 194.204081632653 41909710.877551 59338.2040816327 151378055 856977.551020407 1000 "50" "1" "IM-CRDT"
"4494" 75 "Qmf42ear5rf5CtQi1Jkm7bYA5cSvZHgFHjThQL7Lt9MbUz" 340 185.734693877551 39596275.1836735 63725.5102040816 145551088 523605.183673466 1000 "50" "1" "IM-CRDT"
"4495" 76 "Qmf4xNAc4PdfBpaj9UqwA3KLQEZK6EPkCXgM3Psmc3JGBa" 271 178.163265306122 41386583.6122449 60805.0408163265 134745855 1970021.65306122 1000 "50" "1" "IM-CRDT"
"4496" 77 "Qmf6HNNyfNETwtFiM5bEmgGF4rzAD9YcrVn98pwBcZsxxr" 273 182.877551020408 38338645.0204082 61706.8367346939 142717075 1760124.16326531 1000 "50" "1" "IM-CRDT"
"4497" 78 "QmfAfpHD1A1h2tCscabonMjVobztQfTpFD8EPydqz92sKp" 273 166.836734693878 40413052.3877551 59371.3469387755 126516150 -151839.040816326 1000 "50" "1" "IM-CRDT"
"4498" 79 "QmfC9cRdxjGgXMBExSXrroRF3BgNxAnoJHmMRjZHb8NY9Z" 386 284.673469387755 41749679.1020408 57636.387755102 242078230 787923.897959187 1000 "50" "1" "IM-CRDT"
"4499" 80 "QmfCwEET7Vx6DMcpWr4t3iPEgK3ooXnCYUofeXttYcoVCN" 317 190 39506311.0408163 80139.3265306122 150549563 -136013.367346941 1000 "50" "1" "IM-CRDT"
"4500" 81 "QmfCZCZCscQjfTGgvFJtWvK4RXhVxrU7J4bnpczB7hPX47" 288 198.469387755102 38649249.4285714 59942.1836734694 159875383 -115186.857142856 1000 "50" "1" "IM-CRDT"
"4501" 82 "QmfDE5NJHLZmSuCaz4zLxxT4WAs5WBvz7zjsjNB4fVwYg9" 270 186.69387755102 41874905.0408163 61386.4489795918 142544382 2213204.06122449 1000 "50" "1" "IM-CRDT"
"4502" 83 "QmfEkXegM2ABM8hXDtawq2MkbsLWzFhsGQAHsx5oWhwjPX" 302 216.061224489796 37707599.8163265 62881.1428571429 176267840 2022903.53061224 1000 "50" "1" "IM-CRDT"
"4503" 84 "QmfJ8WXP3erd92GX4sg7cbzV3wovndFo9by6GrhN2M5AJ3" 258 167.30612244898 39073194 55936.9183673469 125947873 2229118.53061225 1000 "50" "1" "IM-CRDT"
"4504" 85 "QmfX8QW41Mtx9U1n6jKYvgsP2nkDpgMyWvMoQikt5DVeSK" 276 171.469387755102 42784691.1428571 59060.306122449 127249608 1376028.30612245 1000 "50" "1" "IM-CRDT"
"4505" 86 "QmNbJcKvoM33J44GXE4T81VuBSHwpZaPGGg3nKHoZQpxKV" 288 177.489795918367 41643696.4897959 59223.7551020408 134714207 1072668.67346938 1000 "50" "1" "IM-CRDT"
"4506" 87 "QmNhVomcJMbaEcHd7gGJKEzoyLupw4xEeqahzrSYETJaWQ" 306 203.020408163265 43019244.5510204 112871.918367347 159522142 366149.693877552 1000 "50" "1" "IM-CRDT"
"4507" 88 "QmNjJL6hHZb9cxfihAk5brLsjoMPUy5oGQv5XyMyipBgKA" 304 183.326530612245 39121735.9387755 65423.7142857143 143140023 999347.959183674 1000 "50" "1" "IM-CRDT"
"4508" 89 "QmNnZhbJd8Pb6D3vicUxX6FdJ8PrnUCvtQmCaRGwGG4QMb" 345 212.102040816327 42800611.6938775 58855.5510204082 168156408 1086165.57142857 1000 "50" "1" "IM-CRDT"
"4509" 90 "QmNqXxjxbukQLQBBCht3nppCYA7CNKTBUJgJX2WBhip9Wc" 337 168.510204081633 41442551.3061225 62241.2653061224 126532818 472593.510204082 1000 "50" "1" "IM-CRDT"
"4510" 91 "QmNrfdnL2Ys8ekkZzpCuD7nGtdrwbz991veFK8xtLuqEd7" 320 208.897959183673 41206301.8367347 61218.693877551 167744187 -113748.346938771 1000 "50" "1" "IM-CRDT"
"4511" 92 "QmNrfkSRNbseTKaqG2uHWWKnDUwUBxmEaurQ6MPsTpT5Gn" 223 139.367346938776 38010800.7959184 56537.7346938776 101041355 258653.408163265 1000 "50" "1" "IM-CRDT"
"4512" 93 "QmNTXb86xkVec8Jcn7wdkKsUEB6N37BWTrywumUUC247fV" 280 169.897959183673 41330831.4693878 58224.4081632653 127069678 1439225.30612245 1000 "50" "1" "IM-CRDT"
"4513" 94 "QmNuuy9LsV7YxPShcGMUcXfD2jWCyJbPsTameipjHidsH2" 340 246.30612244898 42582682.8367347 56358.9591836735 201538971 2128109.65306122 1000 "50" "1" "IM-CRDT"
"4514" 95 "QmNZ46EbpLfuUt3e2XU5LNB4btc8e9Gi3kAaFzGekBGkb8" 292 178.673469387755 41524841.7959184 58407.4693877551 134892447 2197773.12244898 1000 "50" "1" "IM-CRDT"
"4515" 96 "QmNziv2DXENM2wxZ1FPRahanHpxyvk2VMjcAkooHt3QLah" 317 226.632653061224 40727095.5918367 58335.612244898 184833503 1013718.85714286 1000 "50" "1" "IM-CRDT"
"4516" 97 "QmP1FuLaQQn3D1fLs1wJkQ8dpVnjzuZ6SRRMwijbhsB63e" 261 184.102040816327 39400667.6326531 59391.4897959184 143477539 1164442.69387755 1000 "50" "1" "IM-CRDT"
"4517" 98 "QmP3dq12qzgnYVB87sFc58U71wTnwSNkDy4e4WQ5RfbiR6" 269 179.081632653061 41654690.5918367 57780.8367346939 135537514 1831647.2244898 1000 "50" "1" "IM-CRDT"
"4518" 99 "QmPA96AHXuAUR5ZMWvGkBFpSRHNMDeajHautfquf8AFQu5" 291 185.183673469388 39954915.8367347 57084.5714285714 143355894 1815779.06122449 1000 "50" "1" "IM-CRDT"
"4519" 100 "QmPAXU1CoaM359pd1xvNGEybZ3cVwNssksUB2keZZ5vabe" 337 211.020408163265 40270785.9387755 59846.6326530612 168609962 2079813.59183673 1000 "50" "1" "IM-CRDT"
"4520" 101 "QmPdJ5WfDWo7V88pf6oxzqxUPfJRj11QVQPbv78t33WCj2" 218 147.34693877551 36412522.877551 58897.8163265306 108833963 2041555.08163265 1000 "50" "1" "IM-CRDT"
"4521" 102 "QmPERsH4QVi9Cjwv4KYnY65nsVwM6hpArXWPzm4ThDSqk7" 335 184.69387755102 40342595.6326531 60683.5714285714 143201589 1089009.34693877 1000 "50" "1" "IM-CRDT"
"4522" 103 "QmPf3WnbFStjAexyh9iPaqBUDXg5RjpGn1KrH2epjqvNkC" 290 184.959183673469 40179621.6530612 57882.2448979592 144323017 398662.775510206 1000 "50" "1" "IM-CRDT"
"4523" 104 "QmPfYRK9QgKXRqHMM5RJt3i9YiQDdeR8xZP3hRPLaHmfzL" 274 173.612244897959 38687968.5102041 60982.8979591837 134653364 209929.489795917 1000 "50" "1" "IM-CRDT"
"4524" 105 "QmPGREtgAoi9j8gGfhFEu4xe4sCq6pN1XQQyzTBr3uMph7" 300 185.020408163265 39670588.3265306 66368.3673469388 142821932 2461519.46938775 1000 "50" "1" "IM-CRDT"
"4525" 106 "QmPHfCecJUTEBUpHwRhG42YtB61G69CgeHBQHz3t9iZkvM" 331 217.612244897959 40653757.0408163 60801.4489795918 176455496 442190.408163265 1000 "50" "1" "IM-CRDT"
"4526" 107 "QmPkL5R28bDkqrqgqLjjzkgCFXScY2vboW2o3t96m98TZK" 256 159.040816326531 40850879.3673469 59532.2653061224 118102340 28064.6938775484 1000 "50" "1" "IM-CRDT"
"4527" 108 "QmPmGvXrpht3aXLgnwjkuy1kWawwcwBFg5K2KPqyigGqEB" 343 224.265306122449 38034900.0204082 61956.5510204082 184049122 2119327.55102041 1000 "50" "1" "IM-CRDT"
"4528" 109 "QmPnGZMhmdp5SsySAeLUYLqtK7omghCiRWqUrDAU6MJdHP" 290 167.938775510204 40034167.6326531 58803.4897959184 126800348 1045456.3877551 1000 "50" "1" "IM-CRDT"
"4529" 110 "QmPpLsGRFKZ3K9e59cSyDJx75xxGci9UvBoEeqL63iQzqU" 287 168.612244897959 41127612 59985.5306122449 126112169 1312478.36734694 1000 "50" "1" "IM-CRDT"
"4530" 111 "QmPRFBZAa8sfhWsafrzGmaMaw2yeftga3wURTXQwiUbD76" 281 168.857142857143 40975275 61485.1428571429 126074522 1745860.71428572 1000 "50" "1" "IM-CRDT"
"4531" 112 "QmPvUhpgrabZySU31FZik81vKm7pEeoCQdPBCmA1DgQ8Wz" 371 203.612244897959 42934452.5102041 60073.9183673469 158897398 1720320.46938776 1000 "50" "1" "IM-CRDT"
"4532" 113 "QmPyitbVWZ1sJvezkMo7zqzfikcqcFkhBt5eoex9PrZhNo" 253 144.020408163265 40289199.0816327 60041.9795918367 101388638 2282529.10204082 1000 "50" "1" "IM-CRDT"
"4533" 114 "QmPZsLRTU16Kb5WMQ6Q3SVxE4YvVr3JQFD6hu25MCgLuxF" 308 216.571428571429 38593670.5714286 59997.7346938776 176652671 1265089.26530612 1000 "50" "1" "IM-CRDT"
"4534" 115 "QmQ2VSHQGiBo94mMmDppmifwTsVXYk1kK2T3qdZuJPPmp8" 268 150.836734693878 39187838.244898 55313.4489795918 109420557 2173026 1000 "50" "1" "IM-CRDT"
"4535" 116 "QmQCDgmuf7vHHRrnPRVxtzEdbkF5Fm2BXATx1KWuEB3ku5" 310 215.34693877551 38221283.1632653 63400.1836734694 176348953 713302.428571431 1000 "50" "1" "IM-CRDT"
"4536" 117 "QmQeZycB5ja187hqYzwkUq2myAQ6K6jhF9SeHiT5QWsTuD" 262 167.591836734694 39601132.5714286 56007.8163265306 126283492 1651204.34693878 1000 "50" "1" "IM-CRDT"
"4537" 118 "QmQHuNiT65iFknKfKN6ESrqWvC5eXcLzR8QX6iJXGxYioA" 345 211.714285714286 41608250.7142857 59185.6530612245 168051824 1995025.34693878 1000 "50" "1" "IM-CRDT"
"4538" 119 "QmQkmRgAveAbGszrqXYoGZoo786XZT1pYah8wrDpj71YJZ" 267 167.244897959184 39827698.7142857 58703.0816326531 125644774 1713722.1632653 1000 "50" "1" "IM-CRDT"
"4539" 120 "QmQLXhPjdFKeK5pJuHMHAoAuusao3npqt96WNjcGJiat2c" 271 175.469387755102 40004714.0408163 59751.2653061224 135006811 398111.448979593 1000 "50" "1" "IM-CRDT"
"4540" 121 "QmQQHTLt4T6fKzKGdE7V6oE4SxXeL8Z3BJJ7W9zVvTmguJ" 261 164.877551020408 40064454.877551 59527.306122449 124192848 560720.836734694 1000 "50" "1" "IM-CRDT"
"4541" 122 "QmQUCRngNWHQXHf8ddDiyvLP7hj6r8Q4RTUGcpmhLnNGVU" 291 173.020408163265 38203712.7755102 61191.1836734694 134651974 103530.204081629 1000 "50" "1" "IM-CRDT"
